mirnaid,refseqid,bindingp,validated,TargetScan,miRDB,miRTarBase
hsa-miR-409-3p,NM_001042751,0.8461538461538461,MIRT731050,0,0,1
hsa-miR-409-3p,NM_001077,0.8461538461538461,MIRT732037,0,1,1
hsa-miR-409-3p,NM_001077484,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001077484,1.0,,1,0,0
hsa-miR-409-3p,NM_001080121,0.9615384615384616,MIRT296170,0,0,1
hsa-miR-409-3p,NM_001080123,0.9615384615384616,MIRT296170,0,0,1
hsa-miR-409-3p,NM_001080409,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001080409,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001080421,0.9230769230769232,MIRT439343,0,0,1
hsa-miR-409-3p,NM_001080433,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001080463,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001080463,0.8846153846153846,,0,1,0
hsa-miR-409-3p,NM_001080463,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001080504,0.8974358974358974,,0,1,0
hsa-miR-409-3p,NM_001080976,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001081686,0.8461538461538461,MIRT440598,0,0,1
hsa-miR-409-3p,NM_001083946,1.0,,0,1,0
hsa-miR-409-3p,NM_001085458,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085458,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085459,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085459,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085460,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085460,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085461,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085461,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085462,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085462,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085463,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085463,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085464,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085464,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085465,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085465,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085466,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085466,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085467,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085467,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085468,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085468,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085469,0.9487179487179488,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085469,1.0,MIRT181438,0,1,1
hsa-miR-409-3p,NM_001085471,0.9230769230769232,MIRT537327,0,0,1
hsa-miR-409-3p,NM_001085471,1.0,MIRT537327,0,0,1
hsa-miR-409-3p,NM_001093771,0.8461538461538461,MIRT464905,0,0,1
hsa-miR-409-3p,NM_001093771,0.9230769230769232,MIRT464905,0,0,1
hsa-miR-409-3p,NM_001098414,1.0,,0,1,0
hsa-miR-409-3p,NM_001098478,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001098479,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001098507,0.9230769230769232,MIRT196787,1,0,1
hsa-miR-409-3p,NM_001098577,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001098577,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001099693,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001100397,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001100422,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001100422,1.0,,0,1,0
hsa-miR-409-3p,NM_001100423,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001100424,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001100600,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_001100607,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001102398,0.9230769230769232,MIRT547936,1,0,1
hsa-miR-409-3p,NM_001102398,0.8461538461538461,MIRT547936,1,0,1
hsa-miR-409-3p,NM_001102399,0.9230769230769232,MIRT547936,1,0,1
hsa-miR-409-3p,NM_001102399,0.8461538461538461,MIRT547936,1,0,1
hsa-miR-409-3p,NM_001104554,1.0,,1,1,0
hsa-miR-409-3p,NM_001105251,1.0,,0,1,0
hsa-miR-409-3p,NM_001105251,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001106,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001109689,0.8333333333333334,,0,1,0
hsa-miR-409-3p,NM_001109689,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001111018,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001111019,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001111031,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001111031,1.0,,0,1,0
hsa-miR-409-3p,NM_001111032,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001111032,1.0,,0,1,0
hsa-miR-409-3p,NM_001111033,1.0,,0,1,0
hsa-miR-409-3p,NM_001112800,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001112800,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001112801,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001112801,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001112802,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001112802,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001114175,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001114175,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001123067,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001126129,0.8333333333333333,,0,1,0
hsa-miR-409-3p,NM_001126130,0.8333333333333333,,0,1,0
hsa-miR-409-3p,NM_001126328,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001127235,1.0,,1,1,0
hsa-miR-409-3p,NM_001127321,1.0,,0,1,0
hsa-miR-409-3p,NM_001127500,0.8461538461538461,MIRT437442,0,0,1
hsa-miR-409-3p,NM_001127696,1.0,MIRT743232,1,1,1
hsa-miR-409-3p,NM_001127697,0.9230769230769232,MIRT743232,1,1,1
hsa-miR-409-3p,NM_001127897,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001128,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001128219,0.8461538461538461,MIRT719345,0,0,1
hsa-miR-409-3p,NM_001130158,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001130523,0.8461538461538461,MIRT440868,0,0,1
hsa-miR-409-3p,NM_001130675,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001130678,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001130682,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001130685,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001130685,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001130687,1.0,,0,1,0
hsa-miR-409-3p,NM_001130701,1.0,,1,1,0
hsa-miR-409-3p,NM_001130846,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001130846,1.0,,1,0,0
hsa-miR-409-3p,NM_001131028,1.0,,0,1,0
hsa-miR-409-3p,NM_001131028,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001134336,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001134366,0.8076923076923077,,0,1,0
hsa-miR-409-3p,NM_001134435,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001134665,0.8076923076923077,,0,1,0
hsa-miR-409-3p,NM_001134666,0.8076923076923077,,0,1,0
hsa-miR-409-3p,NM_001135024,1.0,,1,1,0
hsa-miR-409-3p,NM_001135024,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_001135648,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001135937,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001135995,1.0,,0,1,0
hsa-miR-409-3p,NM_001136115,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001136223,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001136536,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001136562,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001141969,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001141969,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001141970,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001142285,1.0,MIRT699999,0,0,1
hsa-miR-409-3p,NM_001142339,1.0,MIRT476278,1,1,1
hsa-miR-409-3p,NM_001142339,0.9230769230769232,MIRT476278,1,1,1
hsa-miR-409-3p,NM_001142339,0.8461538461538461,MIRT476278,1,1,1
hsa-miR-409-3p,NM_001142348,1.0,,0,1,0
hsa-miR-409-3p,NM_001142349,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_031461,1.0,,1,1,0
hsa-miR-409-3p,NM_031482,1.0,,0,1,0
hsa-miR-409-3p,NM_031485,1.0,,1,0,0
hsa-miR-409-3p,NM_031844,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_031936,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_031936,1.0,,1,0,0
hsa-miR-409-3p,NM_032154,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_032263,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_032291,1.0,,0,1,0
hsa-miR-409-3p,NM_032338,1.0,,1,0,0
hsa-miR-409-3p,NM_032438,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_032438,1.0,,1,1,0
hsa-miR-409-3p,NM_032497,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_032557,0.8974358974358976,,0,1,0
hsa-miR-409-3p,NM_032578,1.0,,1,0,0
hsa-miR-409-3p,NM_032578,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_032622,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_032812,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_032812,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_032898,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_032898,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_032941,1.0,MIRT439791,0,0,1
hsa-miR-409-3p,NM_032968,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_032968,0.903846153846154,,0,1,0
hsa-miR-409-3p,NM_032969,1.0,,0,1,0
hsa-miR-409-3p,NM_032971,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_032971,0.903846153846154,,0,1,0
hsa-miR-409-3p,NM_032972,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_032972,0.903846153846154,,0,1,0
hsa-miR-409-3p,NM_032973,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_032973,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_033020,1.0,,1,1,0
hsa-miR-409-3p,NM_033081,0.8461538461538461,MIRT558373,0,0,1
hsa-miR-409-3p,NM_033176,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_033360,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_033390,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_033401,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_033401,1.0,,0,1,0
hsa-miR-409-3p,NM_033507,0.8461538461538461,MIRT440581,0,0,1
hsa-miR-409-3p,NM_033540,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_033551,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_052885,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_052898,0.8461538461538461,MIRT569813,0,0,1
hsa-miR-409-3p,NM_052900,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_052900,1.0,,0,1,0
hsa-miR-409-3p,NM_052920,1.0,,0,1,0
hsa-miR-409-3p,NM_052948,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_052953,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_053016,1.0,,0,1,0
hsa-miR-409-3p,NM_053025,1.0,,1,1,0
hsa-miR-409-3p,NM_053026,1.0,,1,1,0
hsa-miR-409-3p,NM_053026,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_053027,1.0,,1,1,0
hsa-miR-409-3p,NM_053028,1.0,,1,1,0
hsa-miR-409-3p,NM_053028,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_053031,1.0,,1,1,0
hsa-miR-409-3p,NM_053032,1.0,,1,1,0
hsa-miR-409-3p,NM_053032,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_053282,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_053282,1.0,,0,1,0
hsa-miR-409-3p,NM_053282,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_054016,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_057175,1.0,,0,1,0
hsa-miR-409-3p,NM_078476,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_080546,1.0,,1,0,0
hsa-miR-409-3p,NM_080546,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_080631,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_080796,0.9423076923076924,MIRT558373,0,0,1
hsa-miR-409-3p,NM_080832,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_130395,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_130797,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_130808,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_133170,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_133330,1.0,,0,1,0
hsa-miR-409-3p,NM_133331,1.0,,0,1,0
hsa-miR-409-3p,NM_133334,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_133335,1.0,,0,1,0
hsa-miR-409-3p,NM_134442,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_138638,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_138701,0.9230769230769232,MIRT767916,0,0,1
hsa-miR-409-3p,NM_138786,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_138822,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_138822,1.0,,1,0,0
hsa-miR-409-3p,NM_138957,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_138994,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_138994,1.0,,0,1,0
hsa-miR-409-3p,NM_139167,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_139320,1.0,,0,1,0
hsa-miR-409-3p,NM_144606,0.9230769230769232,MIRT518536,0,0,1
hsa-miR-409-3p,NM_144606,0.8461538461538461,MIRT518536,0,0,1
hsa-miR-409-3p,NM_144613,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_144660,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_144660,1.0,,1,1,0
hsa-miR-409-3p,NM_144736,1.0,,0,1,0
hsa-miR-409-3p,NM_145117,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_145117,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_145251,1.0,,1,1,0
hsa-miR-409-3p,NM_145259,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_145259,1.0,,0,1,0
hsa-miR-409-3p,NM_145648,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_145687,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_145812,1.0,,1,0,0
hsa-miR-409-3p,NM_145868,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_145869,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_147193,1.0,,1,0,0
hsa-miR-409-3p,NM_148174,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_148174,0.8076923076923077,,1,0,0
hsa-miR-409-3p,NM_148672,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_148672,1.0,,0,1,0
hsa-miR-409-3p,NM_148911,1.0,,0,1,0
hsa-miR-409-3p,NM_152240,0.8461538461538461,MIRT446947,0,1,1
hsa-miR-409-3p,NM_152292,0.8589743589743589,,0,1,0
hsa-miR-409-3p,NM_152292,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_152389,1.0,,0,1,0
hsa-miR-409-3p,NM_001290325,0.8974358974358976,,0,1,0
hsa-miR-409-3p,NM_001290983,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001291006,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001291006,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001291496,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001291496,1.0,,1,0,0
hsa-miR-409-3p,NM_001291981,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001291982,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001291984,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001293640,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001294348,0.8846153846153846,,0,1,0
hsa-miR-409-3p,NM_001294348,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001297568,1.0,,0,1,0
hsa-miR-409-3p,NM_001297620,0.8461538461538461,MIRT547936,1,0,1
hsa-miR-409-3p,NM_001297622,0.9230769230769232,MIRT547936,1,0,1
hsa-miR-409-3p,NM_001297622,0.8461538461538461,MIRT547936,1,0,1
hsa-miR-409-3p,NM_001297674,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001297674,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001297674,0.9487179487179488,,1,0,0
hsa-miR-409-3p,NM_001297737,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001297737,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001297763,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001300936,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001300947,0.8076923076923077,,0,1,0
hsa-miR-409-3p,NM_001300947,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001301012,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_001301013,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_001301769,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001301771,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001301774,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001301775,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001301875,1.0,,0,1,0
hsa-miR-409-3p,NM_001303037,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001303037,1.0,,0,1,0
hsa-miR-409-3p,NM_001303037,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001303264,1.0,,0,1,0
hsa-miR-409-3p,NM_001303279,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001303280,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001303482,0.8846153846153846,,0,1,0
hsa-miR-409-3p,NM_001304,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001304,0.8076923076923077,,0,1,0
hsa-miR-409-3p,NM_001306093,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001306093,0.8717948717948717,,1,0,0
hsa-miR-409-3p,NM_001307943,1.0,,0,1,0
hsa-miR-409-3p,NM_001307975,0.8461538461538461,MIRT275464,0,0,1
hsa-miR-409-3p,NM_001308101,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001308116,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_001308116,1.0,,1,1,0
hsa-miR-409-3p,NM_001308189,1.0,MIRT440895,0,0,1
hsa-miR-409-3p,NM_001308191,1.0,MIRT440895,0,0,1
hsa-miR-409-3p,NM_001308192,1.0,MIRT440895,0,0,1
hsa-miR-409-3p,NM_001308193,1.0,MIRT440895,0,0,1
hsa-miR-409-3p,NM_001308201,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001308201,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001308237,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_001314051,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001316348,1.0,MIRT731975,0,0,1
hsa-miR-409-3p,NM_001317384,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_001317387,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_001317387,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_001317810,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001317811,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001318186,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001318187,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001318188,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001319071,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001319099,0.9230769230769232,MIRT716842,0,0,1
hsa-miR-409-3p,NM_001319674,1.0,,1,0,0
hsa-miR-409-3p,NM_001320466,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001320466,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001320510,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001320512,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001320674,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001320675,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001320722,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001320722,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001320770,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001320771,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001320788,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001320810,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001320810,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001321038,1.0,,1,1,0
hsa-miR-409-3p,NM_001321039,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_001321177,0.8653846153846154,,0,1,0
hsa-miR-409-3p,NM_001321193,1.0,,1,0,0
hsa-miR-409-3p,NM_001321194,1.0,,1,0,0
hsa-miR-409-3p,NM_001321216,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001321623,1.0,,0,1,0
hsa-miR-409-3p,NM_001321645,0.9230769230769232,MIRT544698,0,0,1
hsa-miR-409-3p,NM_001321645,0.8461538461538461,MIRT544698,0,0,1
hsa-miR-409-3p,NM_001322027,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001322027,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001322043,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001322177,0.9615384615384616,MIRT510993,0,0,1
hsa-miR-409-3p,NM_001322177,0.8076923076923077,MIRT510993,0,0,1
hsa-miR-409-3p,NM_001322190,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001322190,1.0,,0,1,0
hsa-miR-409-3p,NM_001322209,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001322466,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001322879,1.0,,0,1,0
hsa-miR-409-3p,NM_001322879,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001323030,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001323374,1.0,,0,1,0
hsa-miR-409-3p,NM_001324213,0.8846153846153846,,0,1,0
hsa-miR-409-3p,NM_001324213,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001324214,0.8846153846153846,,0,1,0
hsa-miR-409-3p,NM_001324214,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001324216,1.0,,0,1,0
hsa-miR-409-3p,NM_001324403,0.8076923076923077,,0,1,0
hsa-miR-409-3p,NM_001324403,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001328423,1.0,,0,1,0
hsa-miR-409-3p,NM_001329402,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_001330071,0.8076923076923077,,0,1,0
hsa-miR-409-3p,NM_001330113,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001330113,1.0,,0,1,0
hsa-miR-409-3p,NM_001330115,1.0,,0,1,0
hsa-miR-409-3p,NM_001330116,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001330116,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001330117,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001330117,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001330118,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_001330118,1.0,,0,1,0
hsa-miR-409-3p,NM_001330168,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001330237,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_001330308,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_001330326,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_000052,1.0,,0,1,0
hsa-miR-409-3p,NM_000127,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_000127,0.9230769230769232,,1,1,0
hsa-miR-409-3p,NM_000162,0.8461538461538461,MIRT440581,0,0,1
hsa-miR-409-3p,NM_000212,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_000245,0.8461538461538461,MIRT437442,0,0,1
hsa-miR-409-3p,NM_000293,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_000311,1.0,MIRT296170,0,0,1
hsa-miR-409-3p,NM_000325,1.0,,0,1,0
hsa-miR-409-3p,NM_000370,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_000390,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_000390,1.0,,0,1,0
hsa-miR-409-3p,NM_000393,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_000474,0.9487179487179488,,1,0,0
hsa-miR-409-3p,NM_000514,0.9230769230769232,MIRT568435,0,0,1
hsa-miR-409-3p,NM_000610,1.0,,0,1,0
hsa-miR-409-3p,NM_000610,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_000619,0.8461538461538461,MIRT007285,0,0,1
hsa-miR-409-3p,NM_000726,1.0,,0,1,0
hsa-miR-409-3p,NM_000807,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_000807,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_000818,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_000855,1.0,,0,1,0
hsa-miR-409-3p,NM_000855,0.8461538461538461,,0,1,0
hsa-miR-409-3p,NM_000856,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_000865,1.0,,0,1,0
hsa-miR-409-3p,NM_000888,0.9230769230769232,,1,0,0
hsa-miR-409-3p,NM_000901,1.0,,1,0,0
hsa-miR-409-3p,NM_000901,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_000902,0.8461538461538461,,1,1,0
hsa-miR-409-3p,NM_000910,0.9230769230769232,,0,1,0
hsa-miR-409-3p,NM_000919,0.8461538461538461,,1,0,0
hsa-miR-409-3p,NM_000945,0.9230769230769232,MIRT303233,0,0,1
